timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(1, 23)",25225.787169516127,2962838.1970080645,12058.511062209676,1350461.551362903,68969.90959862903,1448879.1212201614,94528.87805104839
"(2, 0)",26548.01759375,3222015.6177767855,12134.897259705356,1407763.5008392858,79796.93953696429,1627069.231924107,107386.80766812501
"(2, 1)",26647.756649732146,3173287.002669643,11526.798192464285,1318464.7315187498,85170.41761705358,1662995.4122160713,106655.79552803571
"(2, 2)",26398.001614285717,3011755.3468125,10572.527442964287,1177476.7222,88764.74848580358,1642200.6288098213,103316.244660625
"(2, 3)",25186.65170705357,2873306.9985892856,9727.01891824107,1084138.7817383928,85914.10400142857,1604967.9079937502,98289.771950625
"(2, 4)",24624.63270669643,2789536.7482321425,9519.4153555625,1037723.7518169644,85879.06037741071,1571069.3145910713,94867.17447732143
"(2, 5)",24793.718348035713,2888245.2043660716,10163.881636035714,1057559.6367464284,91361.00705794642,1638628.4936607142,100693.04602830356
"(2, 6)",25272.60710669643,3027986.515321429,10200.983890241072,1094621.3445482142,94609.86076607143,1731749.76776875,107002.97955919642
"(2, 7)",27929.947770625,3252066.562642857,11417.1733768125,1175445.9218517856,99290.179646875,1863577.9364473212,113755.07607223214
"(2, 8)",29127.201030446427,3535783.4965714286,12286.058353910714,1289429.158794643,109633.31681276787,2013256.2080794643,123468.60267669642
"(2, 9)",33169.916042589284,3839061.6454642857,13340.618904053572,1429079.5434276785,115309.86869330356,2159907.8358303574,134762.51560508928
"(2, 10)",34470.0781875,4055162.356669643,13811.265383562499,1531696.368036607,115857.78724098214,2265291.2589464285,142314.9619538393
"(2, 11)",31022.166432321428,4071917.978928571,11695.13977911607,1548271.5286785716,111352.95955098214,2271634.875133929,140658.6207583036
"(2, 12)",26883.744502589285,3899898.3786071427,8683.339130403572,1495369.7808392856,109996.35252392858,2161322.1694910717,133207.2161092857
