timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(3, 3)",271610.4972701613,3248474.652435484,89269.90449733872,1160810.855982258,2511.3886457330645,1985952.240123387,99227.72710822581
"(3, 4)",280578.4411016129,3389065.722201613,89737.60007362903,1166152.7660040322,2784.1095065314516,2114014.9749306454,106120.2817701613
"(3, 5)",302954.720207258,3712552.857104839,92690.4873617742,1217653.747333871,2983.1888276661293,2374813.3550508064,117092.7292642742
"(3, 6)",342493.65451370965,4209295.961887097,100002.86542701614,1315334.752023387,3204.8854402903225,2758770.5127499998,131985.9782791129
"(3, 7)",392956.09856854833,4874799.749185484,110444.8629807258,1458368.08275,3491.603475745161,3263305.7928709676,149652.77611959676
"(3, 8)",454909.41893387097,5686658.002282258,124220.92842951612,1657965.7955564514,3790.040475201613,3853324.155516129,171577.42015693546
"(3, 9)",482964.2548991936,6232436.829298386,120932.16247048386,1847963.1053467742,4116.4483608306455,4194549.019556452,185800.33161766132
"(3, 10)",395993.66686774197,6065899.379112903,52100.07983451693,1924055.2443225808,4581.46713225,3961968.2007741937,175283.6698723387
"(3, 11)",247332.5223826855,5421274.489104839,-45495.88616376451,1911006.4466451614,4385.615419233871,3355929.192467742,149937.21250903225
"(3, 12)",103349.8833017016,4760186.513620968,-141596.13469512097,1850472.7640564516,3641.537886441129,2779346.351419355,126722.0237016129
"(3, 13)",-16051.19861164516,4244440.598225807,-223248.45889340242,1792224.9836693548,2875.7220701830647,2342213.7579838713,107124.88907548386
"(3, 14)",-90999.79769533065,3917476.434379032,-271397.6908987178,1788065.411016129,2200.1041639185482,2034328.0744435485,92891.59719806451
"(3, 15)",-128177.69381057257,3611111.4091290324,-281407.49045903224,1792765.8594032256,1836.5267093145162,1737104.8369919355,79425.09456661291
"(3, 16)",-125562.46374034678,3397899.1588387094,-256627.58586725805,1827255.4870564516,1458.2218624008065,1500926.5365403225,68282.48002096775
"(3, 17)",-69271.34816082257,3423784.5792580647,-191397.0595025887,1932598.450451613,1297.1264518870967,1426250.6222580646,63647.72588016129
"(3, 18)",28605.08362054032,3666316.6967903227,-100249.02870005646,2084845.1121048387,1308.2119119733873,1514916.6997338708,65254.390244354836
"(3, 19)",148574.08204487094,3987877.586112903,5479.237362241935,2230978.967548387,1341.613649201613,1684476.3795645162,71066.77379846774
"(3, 20)",254876.11248064516,4139460.478701613,101972.3434582258,2278910.7405000003,1505.1503674919354,1782471.512346774,76558.582625
"(3, 21)",317315.8162112903,4134443.084766129,160822.05569516128,2235923.774887097,1698.2008144330644,1815814.080169355,80982.92648072582
"(3, 22)",321936.39062338707,4108941.7926612906,160318.39194112903,2160451.3175564515,2102.3992039580644,1859702.5573548386,86654.83354556453
"(3, 23)",323010.50652580644,4035694.1178064514,150560.94172096776,1995324.894967742,2435.9553256975805,1945551.8537903226,92379.63561346773
"(4, 0)",236773.45948833332,3031677.9229750005,125209.85911583334,1681547.2723583332,1502.2090666475,1291795.5860916667,56838.64744858334
"(4, 1)",195538.6021,2468541.0376999998,95113.47060016666,1279274.5971416668,1321.2569994616667,1135977.564675,51950.371049999994
"(4, 2)",168562.9899575,2126282.0921833334,80992.40406375,1096505.2346758333,1224.5883840116667,982074.2976366667,46477.62952725
"(4, 3)",158209.54304416667,1996310.4385,75699.72682458333,1023877.6136658334,1232.48759221,926024.3321716667,45208.35071383334
"(4, 4)",162748.78479083334,2064744.5630666665,74079.56768566667,1002611.1096066666,1411.4178452933334,1011388.7217733334,49315.42510583333
"(4, 5)",176475.36154833334,2248345.49235,74376.9025515,1021311.5636533333,1554.0210838975,1169533.9984166666,55925.3108115
"(4, 6)",206582.97604250003,2596577.000341667,79780.19128975,1082900.0928508332,1690.4636733241666,1445327.8913458332,66665.06909616667
"(4, 7)",247255.56035833334,3125618.0709916665,87908.08951500001,1195721.3953500001,1966.515513405,1847039.4764275,80909.89789675
"(4, 8)",293742.69696666667,3781717.455208333,95611.67331891667,1374785.537925,2183.9660856241667,2305106.075,99628.55604191666
"(4, 9)",257403.80762333333,4013672.3190166666,52030.40338051667,1527052.7709666668,2174.8623043033335,2380338.6053916668,104101.26951325001
"(4, 10)",147904.1270869475,3845028.995833333,-35103.797080941666,1622662.9794,2473.528422043333,2128478.5079083336,91397.10268058332
"(4, 11)",20854.791382775,3639029.0112666665,-136382.393407025,1714091.6477916667,2046.8132889016667,1845711.1108499998,77155.45355408333
"(4, 12)",-92276.51021491666,3512902.0846333336,-231423.75940766666,1797884.9790333332,1560.9345172458334,1646084.895,67357.52475883333
"(4, 13)",-173367.04145025,3449409.5074333334,-298284.53396583337,1902246.490325,1298.1838368883332,1486662.3379916667,59195.63268575
"(4, 14)",-214945.70657608332,3487025.6013916666,-330708.47140916664,2054296.8465416667,1074.0510477633334,1376590.269975,55091.86687916667
"(4, 15)",-227005.55395233334,3427905.3257416664,-328350.4159875,2178789.6851166664,922.7230810558334,1200175.3399383335,48035.80245616667
"(4, 16)",-194497.96273091665,3485793.9830583334,-285586.9919716667,2351599.067108333,840.4998809791666,1089718.6050983334,43652.559137749995
"(4, 17)",-114732.55294665584,3745132.9299666667,-206511.6097591667,2584461.0504666665,819.80215776,1116257.5964249999,43586.11365716667
"(4, 18)",3731.445099730167,4110897.312433333,-99590.40038916,2800080.1822083336,860.48621421,1262135.3814833334,47825.9483225
"(4, 19)",135055.45229091667,4401113.361225,16769.8345396225,2907410.52635,950.7481803249999,1439343.5243916665,53391.30832716667
"(4, 20)",232035.31061916667,4341360.639208334,110596.80858983334,2822250.964875,1032.4586828966667,1461624.3192333332,56454.61926275
"(4, 21)",286053.28197333333,4045595.2133083334,169014.30928249998,2581479.1425083335,1143.9943438725,1407005.2474833333,55942.08081091666
"(4, 22)",286453.2877541667,3787003.7185833333,171089.27117083332,2358120.6883833334,1335.79052542,1369869.620325,57642.43712191667
"(4, 23)",273289.68894666666,3549073.3686416666,157853.54054,2130497.29425,1409.6621372058332,1358742.884225,58428.699280999994
"(5, 0)",225641.32768629031,3007047.893943548,133760.3924096774,1872704.681,740.7120074387096,1092515.5290846773,41098.05497137097
"(5, 1)",178531.0447112903,2385857.213346774,100583.82754645162,1437828.4447419355,582.8516444224193,913277.8413677419,34155.437479596774
"(5, 2)",147622.00463387097,1983062.1173709678,84278.62165830645,1217352.0579354838,455.4795873395161,737580.9964693548,27678.43220443548
"(5, 3)",132884.62161048388,1786673.6914193549,76946.48843830645,1111360.2283040325,345.4301712154839,651173.8783983871,23829.580590403224
"(5, 4)",131325.59193629032,1758357.4261048387,73482.54264419354,1055978.4003967743,353.44711463604034,677129.5038580645,24883.741408548387
"(5, 5)",137699.38872419356,1832839.9986209676,72445.75326903226,1039430.702307258,332.45907838208063,764940.7876435483,28119.66396282258
"(5, 6)",157340.24027661292,2052322.2787903226,75171.9668742742,1063490.7298959678,416.97948843750004,953806.8827854838,34616.845793629036
"(5, 7)",186796.69993548386,2440492.916854839,80488.22077419356,1141915.0318201613,535.1974997877419,1254006.8292250002,44061.37855725807
"(5, 8)",210288.6887516129,2970099.105903226,74177.60119532257,1310188.0074274193,679.2237854025,1601368.38105,57844.878649758066
"(5, 9)",171204.00880241935,3233720.344467742,29485.36738798871,1497385.3260403224,775.1713013274194,1674659.540483871,60894.35647943548
"(5, 10)",91331.22325703548,3290153.5063225804,-40108.93586851613,1662166.6826129032,732.4879019433065,1572649.7840806453,54586.33594201613
"(5, 11)",1456.564564466128,3345431.629064516,-119596.19484645162,1825275.741870968,674.7331754153226,1469947.409314516,49509.505944758064
"(5, 12)",-79919.4553854637,3423166.2130161286,-195401.35188798388,1965186.4123870968,702.1575428145161,1409836.2856612902,47443.52320129032
"(5, 13)",-147312.48560498387,3469875.2608064516,-255642.66915645162,2095572.777419355,606.2380681519355,1329501.8057096773,44201.33714225806
"(5, 14)",-183572.27487564518,3545238.2773387097,-286454.08460967743,2248465.198685484,692.3739990104839,1254246.1695241935,41852.484312500004
"(5, 15)",-204802.24897314515,3504969.0835725805,-294178.4466395161,2374529.665782258,570.792751463629,1092319.5640798386,37567.06552096774
"(5, 16)",-181588.86339379032,3577431.894564516,-262132.09467983872,2548609.441080645,570.7732942415322,993560.1148153226,34714.861496854835
"(5, 17)",-117884.37452639597,3847948.7741129035,-199350.1865194355,2791288.802379032,598.0414316559678,1020635.5308330646,35424.66171798387
"(5, 18)",-6956.978057644355,4248028.433604839,-100160.56496470161,3045320.255653226,606.2575253408871,1162813.9169887097,39292.00798370968
"(5, 19)",122629.61701096775,4556778.201040323,15380.163881199718,3186852.0830967743,672.4017436967741,1324897.197645161,44336.17447346774
"(5, 20)",217748.99453951613,4511337.304975807,109201.6627767742,3130098.6786935483,751.8335206370969,1334028.422967742,46452.938822096774
"(5, 21)",269254.75545080646,4207621.003193549,166148.07879435483,2895942.836685484,740.1872350164516,1265725.799532258,45192.102930806446
"(5, 22)",281458.51996209676,3870449.106620968,182076.62646370966,2617763.343104839,776.8028457620968,1207373.8191290323,44499.96012911291
"(5, 23)",265089.12384032254,3568976.3403951614,167369.05957741936,2352383.988395161,703.1847691170161,1172360.1835241935,43536.95749241935
"(6, 0)",245596.5161125,3396705.0103916666,169376.73904500002,2449043.559225,630.8030456891667,913511.3500483333,33523.52886366667
"(6, 1)",190854.81277583336,2678045.47485,131364.97675833333,1939192.9750166668,512.4042158058334,711895.308965,26453.088212833332
"(6, 2)",152357.31015083333,2179497.9284583335,109790.15113766667,1645586.3213833335,340.05151122075,514478.0678308334,19123.64188
"(6, 3)",129334.57580916666,1887820.0104833331,96979.13041108333,1471412.8378333333,260.156442782,401121.83393583336,15051.52435375
"(6, 4)",119433.77162333332,1754356.2285583334,89222.75599191667,1361451.9076833331,244.0481607231083,378402.0730833334,14255.21580575
"(6, 5)",117779.0093225,1720121.0128666668,85036.29665741668,1295363.0104666667,242.69929906747498,409464.3049358333,15038.79975675
"(6, 6)",126296.8843725,1806590.9084333333,83662.6248725,1265257.4734416667,259.67153854791667,521971.5265133333,19109.811465333332
"(6, 7)",144836.02387416668,2049635.8809666666,85491.650258,1294750.2293333334,340.6168385954167,729084.9883658333,25462.990646083334
"(6, 8)",147609.5436275,2474573.3326666667,64678.243948916665,1441935.0456666665,474.46519040175,996505.2534141666,35630.01494091667
"(6, 9)",108534.612306,2795402.2052416666,17240.502925328336,1659444.8392416665,502.45126076,1096745.331665,38719.700526249995
"(6, 10)",31534.814789458334,3040321.927566667,-58542.37168709216,1907592.3052333333,540.0626801383333,1094854.8579358333,37344.55174333334
"(6, 11)",-58635.475454554246,3334915.5250166664,-148147.83390516666,2198140.2327416665,551.5111507959999,1099410.9584416666,36807.16609008333
"(6, 12)",-135967.497424855,3650026.6895333333,-225533.31921541665,2497387.2899499997,607.2343346108333,1114692.2570166667,37351.14880666667
"(6, 13)",-189233.1386795,3910233.7226083335,-277936.32993999997,2779587.801225,612.7232139675,1093620.7258333333,36422.16336483333
"(6, 14)",-210683.19258075,4169377.8018583334,-297057.37969666667,3071343.133241667,591.7049808825,1062516.3273966666,34931.738653500004
"(6, 15)",-208693.32716683333,4313272.1417499995,-285680.78546249995,3329885.1403166666,497.94165140333337,951124.6404758333,31771.723031166664
"(6, 16)",-167507.796954,4503681.886925,-238599.03149833335,3594686.8797916668,528.5343776971666,878810.9633391667,29687.18951525
"(6, 17)",-82584.8097496,4871849.845025,-155905.925438,3925137.8973666667,532.8257801430833,915434.0763641667,30745.91581483333
"(6, 18)",41258.2735287925,5307294.584925,-43664.770837840835,4214468.248833333,503.5074058358333,1057843.7748866666,34466.64039383333
"(6, 19)",176191.9734635,5583630.247125,77892.27964373,4329234.674566667,580.6929240341667,1214434.5408666665,39377.09938658333
"(6, 20)",273200.69896833337,5471488.239433333,173739.22762858335,4215589.077341666,674.94293181,1214152.6340583335,41074.59180633333
"(6, 21)",317362.49684750004,5078456.129641667,224108.00492,3896318.659008333,648.1312758424999,1141564.1764583334,39917.05030183333
"(6, 22)",324446.0139475,4570160.577191667,236487.94164166666,3455529.836466667,658.9493709908334,1075825.8439166667,38150.786636000004
"(6, 23)",296787.0765325,4090699.1222083336,212463.79941916667,3033013.023125,666.2897566375,1020579.0147166667,36457.63233508333
"(7, 0)",298509.83525967743,4050907.5953467744,228968.34129112904,3181388.0141129033,551.3023482241936,838250.7747725806,30727.97813532258
"(7, 1)",239395.28600403224,3279440.334112903,185685.12251532258,2611213.207153226,447.571375398629,644138.6308475806,23653.328584435483
"(7, 2)",196484.97834274193,2724784.701532258,159317.16458387097,2258483.4572338713,349.06580841580643,449318.97577983874,16652.792124758063
"(7, 3)",167971.12501048387,2373406.0441129035,141283.5884692742,2030054.658,238.37315976959678,330651.98070322577,12468.196025895162
"(7, 4)",151538.7985387097,2164987.719895161,129115.39010427419,1868569.0461290323,209.83458089658063,285524.5157685484,10685.656783145161
"(7, 5)",144480.15025725806,2061049.5248790323,121772.47815008064,1759078.8980080644,224.51962516016127,290850.8078266129,10887.72106989516
"(7, 6)",145509.0413032258,2072620.8682096773,116660.40904008065,1688762.456564516,232.01122387096774,370115.38783387095,13505.69746426613
"(7, 7)",157375.5442419355,2232517.194951613,115770.62052717742,1680693.1886854838,309.60887252451613,532756.5256370967,18753.35548396774
"(7, 8)",168859.63227419354,2614284.495548387,105029.6399833871,1801265.0153064516,384.64217515290323,785506.4690725807,27115.966567580643
"(7, 9)",134787.04016919355,3000570.4799919357,59504.219693387095,2050543.384016129,470.5566371870968,918081.2248814516,31490.494809758064
"(7, 10)",69675.73368206451,3389606.4809919354,-9460.730385415322,2395376.9663709677,476.7749330830645,961766.9041225807,32001.70042314516
"(7, 11)",-4868.894210269355,3871294.140790323,-85606.75908354839,2835875.365564516,504.8745801572581,1002440.9040298387,32472.818458225807
"(7, 12)",-63636.25928931129,4376554.905983871,-147121.25198274193,3308930.9956129035,489.9583384282258,1033224.6225056452,33921.67567879032
"(7, 13)",-98205.6455103629,4781138.416669356,-181064.7375266129,3726426.0875080647,510.2762454409677,1020364.6984314516,33845.66550991936
"(7, 14)",-107439.87786432177,5110335.688620968,-188649.46806774192,4081941.9160080645,473.78653430685483,995379.6605282257,32546.128652741932
"(7, 15)",-98325.18088850807,5270222.90882258,-170780.4922275,4348037.73248387,476.92887396346777,892307.6925790323,29402.07160620968
"(7, 16)",-57827.57031394919,5443098.133653225,-123753.55895037903,4590576.005629032,448.5602595607258,824502.101373387,27590.06441725806
"(7, 17)",21697.391250775,5757741.513830645,-47010.364879805646,4865509.631419355,422.58373763177417,863201.2441185483,28606.571525241936
"(7, 18)",130991.91563987096,6125910.413709677,50831.307469185485,5089541.491564516,461.3207566919355,1003699.9590266129,32190.899486370967
"(7, 19)",250136.14060725807,6343468.15241129,156981.74847846775,5156137.570419354,504.5729933780645,1149640.3175564515,37181.47738266129
"(7, 20)",337563.34304112906,6198006.322298387,244197.30997016127,5013277.9005,611.0869197137097,1146230.5344758064,37881.13867951612
"(7, 21)",380406.8729870968,5804235.035814516,293424.11285564513,4696302.986935484,584.6314070153227,1070635.13475,36713.722582822586
"(7, 22)",385211.45596129034,5295371.180193548,302831.361575,4253070.563362903,591.5724810838709,1006491.9967758064,35226.09858532258
"(7, 23)",352746.99552580644,4784594.019120968,275138.21084274194,3801013.987556452,611.850329125,949468.8333661291,33515.344435725805
"(8, 0)",281116.24929596775,3840600.3157419357,211343.40227016128,2969603.9255725807,515.4032206806452,840154.2703419356,30332.94523717742
"(8, 1)",223644.77113548387,3091748.456,170076.05891290322,2424174.1700725807,458.3535319362903,643629.6376338709,23499.61947532258
"(8, 2)",183102.9074217742,2568149.1584596774,145741.16769274196,2100888.7052822583,318.131131175,450350.3436233871,16612.418411370967
"(8, 3)",156689.14474596773,2244515.709298387,129776.39605499999,1897824.621467742,252.4750599557258,333925.7824379032,12520.775706306451
"(8, 4)",142266.08096048387,2057916.5338709676,119226.02339524192,1756505.0609032258,215.31464729306452,290246.0811225806,10951.094351725807
"(8, 5)",136259.4074201613,1972887.527201613,112936.73477379033,1662594.3113951613,185.01747986427418,298928.05886854837,11171.463868217741
"(8, 6)",138979.99199919353,2003054.6357016128,109090.13215653226,1606734.0306612903,228.4923299367984,381886.8485830645,14199.479822346773
"(8, 7)",152663.3441032258,2178020.7524435483,109286.3109982258,1606970.5613870968,315.2943841832258,551076.5907677419,19652.291246290322
"(8, 8)",175411.63651612902,2551431.7055080645,108870.26352741936,1708646.6438870968,414.6726643292742,813648.4596056452,28704.634726693548
"(8, 9)",142336.02391596776,2898337.7560080644,64014.07187741935,1917746.4113870966,464.44993412169356,947003.1806185483,33136.48620314516
"(8, 10)",72481.74399841129,3229826.4866048386,-8517.075532696854,2214589.0158064514,514.2386493370968,981661.8044709677,33076.40633935484
"(8, 11)",-8597.442458185484,3642711.6661532256,-91331.09355876612,2596236.738185484,528.544850246371,1012638.0875806451,33300.9253925
"(8, 12)",-78249.27009444355,4109791.946854839,-162411.04826830645,3035432.187467742,555.166321513871,1039626.2860354839,34184.2621942742
"(8, 13)",-123410.10185201613,4528181.870846774,-207091.8823967742,3470114.7267177417,551.7017933225807,1023750.7808774193,33769.233577419356
"(8, 14)",-136737.4894270968,4889609.70017742,-218248.08638225804,3862638.5855887095,545.5172614104839,993918.623076613,32509.95998564516
"(8, 15)",-127823.95254716935,5076284.719258064,-200180.5806842742,4159984.6292338707,517.0118742564516,886425.3964032258,29353.18536266129
"(8, 16)",-83209.86442750806,5285008.127379032,-149921.79980376613,4433930.069516129,463.9074212880645,823207.7504346775,27417.702137096774
"(8, 17)",2019.7764450338714,5596330.498693549,-67197.1906099,4702471.135766129,441.085828981371,864435.1758298387,28981.018693790324
"(8, 18)",119705.05276560485,5949073.308104839,39263.14295010483,4910154.684814516,505.429110683871,1006141.7921572581,32259.58344354839
"(8, 19)",245363.6162532258,6143560.963024193,151601.96643209676,4950752.327016128,514.2987377898387,1155668.0849435483,36625.884719354835
"(8, 20)",331519.07645483874,5963029.188209677,238173.21339758064,4772654.233354839,593.0249047137097,1151553.370564516,38223.64855153226
"(8, 21)",375055.05020887096,5507580.080048387,287134.09002903226,4395511.393620968,600.0724211766129,1074498.5071451613,36973.03857024194
"(8, 22)",363889.6352483871,5000552.674919356,281266.70689758065,3953820.3858709675,561.1528476774193,1010184.4891,35991.737569516124
"(8, 23)",332974.7637282258,4524999.598733871,253236.0138153226,3534110.3946854835,614.9880906287098,956134.9078056451,34154.57506717742
"(9, 0)",246308.5364825,3299155.350575,171663.72094416668,2366038.808383333,600.6644735933334,899461.5792874999,33055.85765508333
"(9, 1)",191186.43109416668,2592644.438233333,133923.00010416665,1874299.7933750001,483.23131276308334,692116.4183616667,25756.897605833332
"(9, 2)",153725.2823533333,2109967.6844083336,113278.36314666667,1603007.3104,326.3778032185,488238.09621166665,18423.970606916664
"(9, 3)",130646.68585666666,1831696.4282083332,100798.62606750001,1450401.4128166665,283.1207976139833,366704.5431925,14330.984457516666
"(9, 4)",119348.59405583332,1692716.3545416666,93365.00623733333,1351277.8612000002,264.9049561775083,328147.81661,13025.162196075
"(9, 5)",116923.00788083332,1653473.6770583333,89400.69807441666,1293336.6079499999,242.116231301,346455.90161500004,13429.617859616666
"(9, 6)",122753.39524833333,1722612.713925,87646.05936975,1266563.5664166666,283.54420179258335,438735.8682566667,17034.16293308333
"(9, 7)",139129.20666333332,1935976.3027583333,89502.97623141667,1289427.1061250002,378.13600790775,622546.5641716666,23621.35512191667
"(9, 8)",168923.47012916667,2334720.8824833333,94522.07165491667,1394272.025925,474.6396376455833,905659.7564899999,34287.4570445
"(9, 9)",143657.56053433334,2663391.494425,55722.36863606667,1566739.9063416668,589.2219164020833,1056527.8417533333,39543.404389083335
"(9, 10)",69006.42918100834,2914810.882516667,-20972.50252612,1790508.6877416668,565.0127769375,1085511.8509525,38237.612878249995
"(9, 11)",-22483.522019273332,3200802.204958333,-111952.54250249999,2066940.9119666666,570.83931523,1096442.7342525,36850.04877275
"(9, 12)",-102662.06192469168,3559634.3261749996,-192402.41369616665,2411879.4249666664,607.777190805,1109861.7811666667,37294.33399691666
"(9, 13)",-152228.29309591666,3933455.2333333334,-239879.76130333336,2808650.2722083335,584.5940377333334,1087368.772775,36862.46823466667
"(9, 14)",-166963.332287,4330574.0883,-253041.36957916667,3234145.1436333335,554.4324031308333,1060818.2980366668,35064.87798066667
"(9, 15)",-152736.9363515,4569436.249675,-229334.84673833335,3589719.9212083337,508.91586207066666,947097.6539050001,32117.291215166668
"(9, 16)",-100962.39394200001,4799586.689083334,-170984.98938008334,3891888.149866667,486.21583917725,877169.7050291667,30076.73733025
"(9, 17)",-6386.443019006417,5120850.456875,-79251.28232263333,4175007.5039666668,508.0980296725,914028.7138975,31316.294471083333
"(9, 18)",121395.85972458334,5465736.148091667,37470.742743601666,4374253.084875,514.9073860658333,1056275.611735,34679.37734191667
"(9, 19)",249742.34145083334,5640196.2862,152111.14126458333,4387458.767033333,586.5194623414167,1213250.2556916666,38901.0783635
"(9, 20)",332176.5624166667,5379035.509625,233879.304845,4123646.9963666666,668.381349665,1213512.2973083332,41211.35135741667
"(9, 21)",355257.07250333333,4867423.464758334,262926.8746241667,3686657.2254833337,636.5337858308334,1140213.7300333334,39909.493483499995
"(9, 22)",327385.62876583333,4422895.766141666,239450.93315333332,3308397.6937333336,680.0622195391667,1075410.7410666668,38408.481894083336
"(9, 23)",296145.4731275,3971745.266266667,212879.49599166668,2918212.864558333,662.4530997456666,1015687.8483758332,37192.172363
"(10, 0)",215946.6907766129,2862162.0899758064,130536.86903548388,1767520.0361612902,1022.1954806951613,1051545.9569516128,42061.928032983866
"(10, 1)",167758.82851774193,2242169.1936451616,99556.10246209677,1366313.771185484,766.4315797223387,839900.3543056451,35173.10686983871
"(10, 2)",134343.56224758064,1829871.9206935484,83926.16091717742,1164177.656458871,613.8509882903226,637009.4759233871,28052.70196903226
"(10, 3)",117323.17990645161,1626282.5352419356,76267.09029709677,1070861.5709104838,570.0905750216936,529813.5125185484,25053.008848225807
"(10, 4)",113153.61908145162,1578815.761201613,72608.49850475806,1024186.3348774194,629.9037600826613,528180.5219685484,25852.913699112905
"(10, 5)",116046.38681209678,1641282.7874435484,71359.80543967742,1017055.6429064517,651.120132454758,595296.8706524193,28262.986355403224
"(10, 6)",132008.83421048388,1830363.4195564517,73569.52235209677,1042142.7336612904,691.4703832404033,752880.2774258065,34620.45224508065
"(10, 7)",158845.5640362903,2184431.347967742,78843.93445185483,1119901.2435862902,868.9447600161291,1019425.3586467742,44219.87757548387
"(10, 8)",202432.34630241935,2728578.6700483873,90699.22729798387,1279947.285016129,1019.6917954262904,1388137.920423387,59511.20683403226
"(10, 9)",210451.71386048387,3107650.3136048387,81069.28053024193,1452528.3103629034,1062.8507519241934,1585845.161335484,68219.24408330645
"(10, 10)",123784.3407125,3201837.7210645163,-1761.8253083387099,1589618.5626451613,1253.2979383370969,1546957.3620080645,64011.94771241935
"(10, 11)",17179.125147662096,3198957.0431693546,-96174.00867116128,1720827.9408306452,1102.2184135596774,1421956.8036774192,55058.33470209678
"(10, 12)",-81776.22045673145,3258986.238120968,-188165.9148594355,1862375.0166129032,1002.2318093991935,1346141.4258548387,49440.59823032258
"(10, 13)",-146851.29990112744,3380582.9027096773,-246609.61438620967,2062115.6530645161,878.3385873056452,1271641.1810161292,45934.140317983874
"(10, 14)",-166047.32240169353,3579439.469637097,-261538.2507983871,2330393.388233871,815.9713570919355,1205382.1393951613,42848.126422177425
"(10, 15)",-158703.33067451612,3672063.189080645,-242089.13577983872,2562601.5674032257,779.4524601201614,1070493.0484862903,38201.85418629032
"(10, 16)",-106763.5663626613,3798180.9146774197,-183145.59583112903,2772304.623854839,736.7724943629032,989127.3019112904,36022.140607177425
