timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(1, 0)",38359.097640725806,760304.8323096775,26220.59387798387,511056.5772330645,106.57687613958065,233692.66001370965,15449.716111048388
"(1, 1)",31658.655477258064,646443.0342499999,20538.49759129032,407081.27526048385,83.81251092276614,225440.54128387096,13831.003728709677
"(1, 2)",26455.69525064516,559258.3487854839,17078.310685645163,347263.7438935484,61.073325626370966,200548.97349516128,11375.875609879033
"(1, 3)",25938.707411693547,553041.5533814515,16453.08545217742,339044.9015137096,62.08338381403226,203409.12980032258,10527.263063653225
"(1, 4)",27764.194443064516,596206.8707008065,17388.418027580643,355828.7808943548,54.02466461620968,229550.48634717742,10763.130249258065
"(1, 5)",30649.93754935484,657468.876916129,18649.557407258064,384094.17117903224,35.1488803516129,262102.0412798387,11225.830751096773
"(1, 6)",34866.11728080645,746544.7283620968,20598.425017096775,430183.4794491936,41.49250358245162,303584.81396774197,12727.743209532257
"(1, 7)",42459.286640000006,880709.3621080645,24777.416887661293,501945.7163943549,47.24210958935484,362624.9760129032,16086.008131112903
"(1, 8)",51672.16012709677,1056743.6900435484,29917.975448387097,598989.8423887097,84.69037452766129,437946.4473846774,19712.76082617742
"(1, 9)",58932.925346129035,1193016.9075096773,34306.32668016129,684113.296242742,116.28831377458064,488106.2327967742,20673.08580782258
"(1, 10)",46102.13102082822,1187944.7208959677,21435.18683883629,696794.6561435484,107.28248618816129,471074.7472540323,19965.407567419355
"(1, 11)",17033.964049491933,1054039.3167725806,-3559.841391994597,646811.9260991935,114.21955437453227,389408.98825080646,17698.408365967745
"(1, 12)",-11621.156079679839,903860.8279596774,-28212.996253449193,582807.5882758064,113.05727212120968,305102.3414096774,15831.517533790322
"(1, 13)",-32338.331928840325,798710.2238056451,-45737.1228557258,534164.692151613,125.64723250958065,249737.96193790322,14680.185111879033
"(1, 14)",-41906.83860525807,741209.2479282258,-53766.34930927419,509439.2299387097,128.53948978124194,218388.19713225806,13252.76115398387
"(1, 15)",-43921.196216096774,680387.5984758064,-53828.14153395161,484738.4357935484,107.10107630620968,183617.75038951615,11921.612050927419
"(1, 16)",-35400.298428250004,659589.907541129,-44091.73913280645,487425.1117475807,98.17021621403227,161097.9606048387,10963.548684193547
"(1, 17)",-16773.415963356452,691069.4370661291,-25228.95803167097,521217.70671612903,97.73815166637097,158762.9882048387,10984.27633733871
"(1, 18)",7376.221450102903,764379.8574096775,-2052.5777902241934,575882.465573387,97.45487755998387,176171.04404274194,12225.221235008064
"(1, 19)",33416.13440274194,849460.1447225807,22209.551107330644,631504.5089169355,99.77200254298387,203306.78256935484,14545.286548064516
"(1, 20)",46163.63355016129,884369.8146790323,34298.25825,657029.579507258,105.65151405450806,211578.96397661293,15653.551003467743
