timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(7, 0)",0.0,1165112.7098487671,0.0,251649.59147465753,94765.31304046848,509433.8298661096,309256.920259411
"(7, 15)",0.0,1199426.8522542466,0.0,266491.08885260276,97733.40598066739,523210.68097452057,311994.64872758905
"(7, 30)",0.0,1194708.8465635616,0.0,266754.3602216439,96297.03656671233,520179.67075600004,311481.11055271234
"(7, 45)",0.0,1198107.7784663015,0.0,270428.9006684932,95855.69588140273,520621.952407589,311204.80670857534
"(8, 0)",0.0,1193782.0951358904,0.0,270383.65467698633,94670.34620775617,518732.9145067945,309998.2607042466
"(8, 15)",0.0,1218716.0455375344,0.0,280036.1909153425,95531.52115411508,529825.7397168219,313317.3648874246
"(8, 30)",0.0,1202972.9682052056,0.0,278230.7068531507,93810.09337195069,521957.84681068495,308969.1280282466
"(8, 45)",0.0,1198576.9508446576,0.0,279259.0293041096,92819.06959536165,519330.4941548219,307163.2407827397
"(9, 0)",0.0,1185588.3584367123,0.0,277556.01177205483,91201.26226696713,513181.8848289315,303643.7958853151
"(9, 15)",0.0,1203050.584250411,0.0,281514.2939435616,90967.95356896165,521701.518577863,308864.44392769865
"(9, 30)",0.0,1181143.0548767122,0.0,279819.1188019178,88918.37079462466,511496.1554006027,300907.2514027397
"(9, 45)",0.0,1170841.7036131506,0.0,279272.15347068495,87505.64091780274,506234.54326457536,297827.2757465479
"(10, 0)",0.0,1153469.5539326028,0.0,277502.3913627397,85762.23117938192,497838.50227295887,292364.3619035342
"(10, 15)",0.0,1163274.403059178,0.0,279789.6464808219,85616.9199142411,501456.96582517814,296417.1549251507
"(10, 30)",0.0,1138822.947187945,0.0,277065.1903167123,83084.21465539753,490764.81212838355,287914.8037415068
"(10, 45)",0.0,1124551.4531216437,0.0,275654.3181167123,81851.09499633973,483757.62992438354,283294.432664274
"(11, 0)",0.0,1103945.4622432876,0.0,273480.88181424653,80119.45302316821,473900.51399153424,276450.30192128767
"(11, 15)",0.0,1108007.393180548,0.0,272845.4424753425,79632.23907181644,476221.72511824657,279311.55528235616
"(11, 30)",0.0,1080362.990570959,0.0,269553.7204493151,77699.49699153562,462615.95055649313,270497.72604608216
"(11, 45)",0.0,1064533.571260274,0.0,267444.75003863015,76235.14362886603,455331.1660008767,265526.59569268493
"(12, 0)",0.0,1043588.0159279453,0.0,264786.2709230137,74554.14976422548,445166.9722223562,259084.00317772603
"(12, 15)",0.0,1057372.404918082,0.0,265526.86743561644,75449.59099519617,452047.7905098082,264349.826342
"(12, 30)",0.0,1028737.3432479452,0.0,261872.16647616436,73763.10334036521,438328.9049026575,254774.82766076713
"(12, 45)",0.0,1014845.0442542466,0.0,259674.52835287672,72588.75251807233,431796.5381881096,250787.1688288493
"(13, 0)",0.0,994107.7005369862,0.0,256422.13835068492,71019.12208681917,421955.8626056164,244712.79311164384
"(13, 15)",0.0,1001437.3517065754,0.0,256261.20945753428,72755.72903855698,423203.69873745204,249218.58221241098
"(13, 30)",0.0,977725.0862120548,0.0,252448.2629441096,71268.16073549945,412191.19311079447,241819.36673750685
"(13, 45)",0.0,964501.8413136987,0.0,250354.70002739728,70312.23864428439,405987.2473493151,237849.81302791781
"(14, 0)",0.0,946659.7843391781,0.0,247432.9117290411,68972.20688490932,397816.049435589,232440.709845726
"(14, 15)",0.0,932186.4111660274,0.0,244797.11001150685,68293.0124607263,389117.93212328764,229978.64092884108
"(14, 30)",0.0,916663.5941323286,0.0,241968.97467342464,67167.82266468302,382707.07752589043,224820.24195328768
"(14, 45)",0.0,906542.1942832876,0.0,241163.24823726027,66447.15614775644,377386.10534284933,221546.2001369397
"(15, 0)",0.0,895993.1403871232,0.0,240075.60236465756,65672.89282338411,372307.0503695343,217938.04254969588
"(15, 15)",0.0,896481.7158416437,0.0,242379.51079068493,65025.43028771398,369395.2616657808,219676.76357597258
"(15, 30)",0.0,889192.3541687671,0.0,242265.48034821916,64641.20785651589,366378.68931147945,215902.62526435615
"(15, 45)",0.0,886986.4449246575,0.0,243082.6294,64486.07239484932,364395.9824977534,215017.11962572602
"(16, 0)",0.0,885349.4003983561,0.0,244187.09110739725,64407.04606602576,363324.09225035616,213426.4433499726
"(16, 15)",0.0,903540.6599553425,0.0,253274.45044328767,65325.88634715835,367601.89009279455,217339.47916427397
"(16, 30)",0.0,901665.0668717809,0.0,254972.8409520548,65092.3060513863,365998.39873997256,215602.09979956163
"(16, 45)",0.0,907926.9396227397,0.0,258176.5699128767,65409.78803286384,368042.5270064931,216298.8160980274
"(17, 0)",0.0,912803.9912460273,0.0,260968.26818739728,65648.86153420493,369571.47854945203,216615.8324550137
"(17, 15)",0.0,933163.3975578083,0.0,273372.9835947945,66103.26731633533,374735.97438879457,218950.53930745207
"(17, 30)",0.0,940647.6316364383,0.0,276234.2915432877,66633.0348948767,377483.2447739452,220296.80577389043
"(17, 45)",0.0,950968.2171863014,0.0,279810.8359315068,67248.95645987042,381435.8682040822,222472.03878569865
"(18, 0)",0.0,960168.4616736987,0.0,282764.96298547945,67807.77901833096,385077.06512139726,224518.3425531507
"(18, 15)",0.0,962857.0423312329,0.0,290107.1872572603,67760.93581082465,381954.9831816438,223032.72656852056
"(18, 30)",0.0,977693.4668909588,0.0,293354.97543890413,68756.91231992,389053.08138967125,226527.43658843837
"(18, 45)",0.0,985334.1642895892,0.0,295232.5667824657,69484.10516707945,392084.3913831233,228532.41640391783
"(19, 0)",0.0,994650.185810685,0.0,297155.6542063014,70228.36067859727,396315.6782936713,230949.75774227397
"(19, 15)",0.0,989075.107349041,0.0,299902.23185753427,69938.16216573151,390870.08122824656,228365.0281116986
"(19, 30)",0.0,1001582.0147649314,0.0,302190.42565260275,71000.94094916794,396967.8579337808,231423.07411000002
"(19, 45)",0.0,1009215.5848917807,0.0,303274.4720671233,71857.55452422987,400420.4968616165,233663.04801093152
"(20, 0)",0.0,1016878.3054526027,0.0,304308.97184164386,72665.42584179068,404041.8089782466,235862.055105589
"(20, 15)",0.0,1004464.6956131507,0.0,304083.4656093151,71536.6103922,399900.41584049317,228945.51709657535
"(20, 30)",0.0,1018766.8968000001,0.0,305185.38925643836,73016.31751446877,406608.3800263287,233958.28343517808
"(20, 45)",0.0,1024758.6316005479,0.0,305516.30539643834,73776.23201627123,409729.2913849041,235737.93472169864
"(21, 0)",0.0,1033509.069389315,0.0,306093.7115775342,74638.54837455835,414516.4754806576,238261.84521049313
"(21, 15)",0.0,1017200.1641252056,0.0,300305.0257526027,72093.08014033179,410204.393462137,234602.44363134247
"(21, 30)",0.0,1029917.0016123288,0.0,300051.11655808217,74092.01558492247,416391.4128393699,239387.65033254796
"(21, 45)",0.0,1033352.4174821917,0.0,297891.60843534244,74490.95856006083,419805.3240287397,241169.48159326028
"(22, 0)",0.0,1038432.8137279452,0.0,296441.51498630136,75369.697183323,423197.9490906027,243428.8377313699
"(22, 15)",0.0,1011128.036829589,0.0,273594.1719353425,73035.91244029287,421440.5585558082,243056.9175141918
"(22, 30)",0.0,1020044.4193542466,0.0,271500.3648969863,75337.86672689315,426394.8562325479,246811.2449030137
"(22, 45)",0.0,1018125.6609745205,0.0,266084.10974,75699.82743706356,427864.1240288767,248477.341112
"(23, 0)",0.0,1018740.2597542466,0.0,262309.4484493151,76609.57394135123,429582.5813400548,250238.9908959726
"(23, 15)",0.0,983300.9627531507,0.0,241996.11125424659,75596.15585085095,419320.89741115074,246384.18791572604
"(23, 30)",0.0,992705.2046863014,0.0,239192.3356260274,77376.23134681178,425470.922471589,250662.03670581098
"(23, 45)",0.0,987696.5576301371,0.0,233761.61164397257,77668.01939986658,424833.46745936986,251430.4662099233
