timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(19, 0)",155135.7359947507,4677886.203369863,41801.94448740356,3220204.2005041097,1030.1257556561918,1402078.8303643835,54563.33662476712
"(19, 15)",190046.58531224658,4798809.182413699,72257.97135470959,3286720.558328767,1053.8183741204932,1454686.943090411,56339.93558819177
"(19, 30)",217681.6800829315,4838326.668331507,96596.72469280346,3286138.5410356163,1082.981062260822,1493002.4484958902,58094.5961429589
"(19, 45)",248511.5566528767,4858221.707021918,124249.74477825452,3267746.994358904,1127.0396584657535,1529788.5823726028,59552.76029589042
"(20, 0)",273098.35010739724,4867458.9329753425,146137.86094452054,3242431.691504109,1174.7474303734245,1563176.1518164384,60670.26349235617
"(20, 15)",291884.4093621918,4869060.66839726,165161.51217684933,3252972.5241342466,1194.8334500706849,1552168.057679452,62726.33779652054
"(20, 30)",307415.1814682192,4860011.09150137,178536.59846364384,3219006.564849315,1219.044185349041,1575983.602967123,63801.037737671235
"(20, 45)",320005.87315945205,4826674.933041096,190089.52947665754,3170327.2152849315,1250.7640183076712,1590118.1901342466,64979.12950010959
"(21, 0)",328300.3088112329,4778873.319405479,197916.92260767124,3116419.851227397,1264.3032962542466,1595875.6501753426,65313.815488547945
"(21, 15)",333765.5743049315,4736288.358317808,205443.3634709589,3098578.541657534,1304.0408173490412,1570588.0855561646,65805.36645621917
"(21, 30)",337171.29925835616,4693674.6971013695,207685.6326410959,3047170.3490684936,1351.8714597597261,1578516.043432877,66623.77042
"(21, 45)",338112.00330109586,4641066.421613699,208109.48131890412,2987730.4001643835,1361.2035899472328,1584352.2957671233,67610.13717380822
"(22, 0)",338465.95623452053,4582448.699334246,207955.82630575344,2927477.4396109586,1410.173506191233,1585314.1119150685,68233.50679035616
"(22, 15)",334352.01258931507,4510255.279646575,205838.60288027397,2871198.6795726027,1519.9421505279454,1568715.5260926029,68817.25339435617
"(22, 30)",332416.6414358904,4466955.881178083,203319.1792728767,2822106.8562164386,1500.6958106465752,1573867.2033350687,69476.44170298631
"(22, 45)",329719.6210027397,4425857.952369863,199611.49275150686,2766901.5299452054,1556.7683020739728,1586961.564480822,70434.03479356164
"(23, 0)",327876.6997780822,4388810.852265753,196056.52854246573,2717590.738539726,1610.581881830137,1598294.9913057534,71309.3703679178
"(23, 15)",321018.36485972605,4261910.439816439,188643.94232164384,2595147.317671233,1778.3926392966027,1592873.7770454795,72124.41775273973
"(23, 30)",318350.19838821917,4223231.393723288,185498.59810684933,2547815.577183562,1722.2754323232602,1600757.4675252056,72950.95663539726
"(23, 45)",315506.08916136983,4169421.5362520553,180858.56588876713,2479283.6425342467,1829.825797759178,1614372.606319178,73949.95688673972
