timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(4, 45)",42309.66740649315,592778.5050764383,16043.429089863013,221490.0755939726,434.312373827726,353250.00550873973,17602.29620519452
"(5, 0)",43033.384688876715,601259.9241432877,16071.637020958904,222016.87970438355,445.0295188351891,360778.17336200003,18018.170423641095
"(5, 15)",45006.82372928767,629544.2362358904,16145.509534246577,226785.2446789041,402.2427877086521,384025.6800455069,18327.497653934246
"(5, 30)",44542.249637534245,625586.135729589,16069.364969780821,224431.1766558904,422.36244123824656,382227.98333558906,18500.99739287671
"(5, 45)",46419.83336561644,649859.3502745206,16253.749394136987,227851.88021808217,451.03598042027676,402244.4112699178,19308.632885432875
"(6, 0)",47174.33359369863,660904.6065235616,16312.225692712329,228663.71697753423,447.40916245973966,411814.48094027396,19975.443829158903
"(6, 15)",49505.32419767124,705735.9000457535,17109.612206739726,238398.190349863,388.561003361474,444763.9550813425,22184.495972542463
"(6, 30)",49743.05059649314,706522.9664090411,17016.92180172603,236968.5334221918,413.12576896912054,446988.1473192055,22152.873542145207
"(6, 45)",51792.469284739724,735243.8268323288,17290.038950356164,241048.21146054796,443.25470129698357,470454.03101928765,23297.876982150687
"(7, 0)",52832.522276383555,750084.2439210959,17417.253257589044,242553.7310189041,446.97172797780274,483119.1540450959,23963.970728150685
"(7, 15)",56832.31398868493,832121.1356126028,18361.598702657535,259571.2372506849,758.6478845422959,544387.6010290411,27407.21900971781
"(7, 30)",57842.133063808215,839441.2112104109,18401.91517471233,259671.31829424656,707.0656095065206,550889.4713789041,28176.87099638082
"(7, 45)",60586.371527698626,880077.3672257535,18776.613248849317,265587.0134435617,805.1242297727534,584085.5996509589,29603.56824983014
"(8, 0)",62477.04193575343,905999.6683915068,18917.5971820274,268849.5928479452,804.7085698045041,605659.6740589042,30689.572081841095
"(8, 15)",69515.95817408219,1005960.5059649316,19968.546609698627,296192.8935323288,1125.2940031983946,674569.9618013699,34069.45826931507
"(8, 30)",69717.5151550411,1016950.8807008219,19763.689178641096,297521.7330786301,1185.0008948007398,683356.930219726,34884.60052648494
"(8, 45)",71797.14462517809,1056665.8284641097,19438.41369320548,307024.4612019178,1238.6299744092191,712506.502530137,35893.39153299178
"(9, 0)",71878.89782608219,1075458.5157150684,18563.86699030137,310292.0013071233,1184.4611978485425,727308.5377320547,36670.425858989045
"(9, 15)",76814.34908027397,1158575.0157520548,18992.7619455137,342593.603159726,1045.8319868262738,777206.2890780821,37730.881766131504
"(9, 30)",74650.42073457534,1149484.2516038355,17123.791133667946,341390.9012706849,1037.5353126820548,769912.3121726027,37145.195479449314
"(9, 45)",73436.18171821917,1167540.8079578083,15211.073550039999,349294.57031150686,1022.5943002364904,779846.4171632876,37378.61071676164
"(10, 0)",69968.71084018904,1160502.0369778082,12324.216466214684,349050.3311005479,995.3326051764082,773333.1163747946,37124.56917904658
"(10, 15)",71273.58803263014,1223111.1269578084,11357.017170379013,381829.1479726027,759.6786745978903,801941.6211019178,38579.33086871781
"(10, 30)",64613.34503144452,1184829.3257994521,7403.24991332989,377193.5742753425,783.4735555216713,769945.1710928767,36905.664129210956
"(10, 45)",59452.93871540658,1174519.3742167123,2972.9701492093427,379732.6960712329,746.8501791478136,757705.1857964384,36333.365281742466
"(11, 0)",52289.5503974494,1142404.2023471233,-2191.967612161808,376079.35634657537,750.1068302968412,730636.3738827398,34936.49969839726
"(11, 15)",50617.27119890027,1184375.8540060273,-5672.357462345698,401220.5743172603,709.5566531220082,746446.9325646575,35995.097579745205
"(11, 30)",41290.0637963623,1128537.2894972602,-11368.13330584512,394789.6628490411,671.0019548711371,699565.2920446575,33508.06320534246
"(11, 45)",34595.614388142465,1103787.2490065752,-16633.708013500494,393908.6237169863,667.9469124048411,676904.3091950685,32302.642868536986
"(12, 0)",26216.874026368412,1061372.0519726027,-22166.70614210433,389052.9920693151,622.2824455778631,641296.4855915068,30396.619288054793
"(12, 15)",22548.523511747124,1079957.0713736985,-26596.467148452874,399514.33279452054,590.4337152648685,648992.5703367123,30859.80661509589
"(12, 30)",13420.374269969807,1027168.6681849315,-32326.786795114367,393573.8135783561,577.9122015924493,604171.7328731506,28845.154636205476
"(12, 45)",7144.539947580274,1003056.7477643836,-36929.38091814904,392159.1588243836,543.1812640327261,582720.625370137,27633.080045868493
"(13, 0)",106.19081889698623,965431.6862813698,-41588.383606968215,388690.27119041095,510.5923945482274,550176.131590411,26054.854707131508
"(13, 15)",-3648.140652780548,965611.5294024657,-45636.05855842688,388521.14831671235,497.3900384072986,550846.347509589,25747.479017561644
"(13, 30)",-11266.219959801918,920739.5877046576,-50305.33025563068,384603.32656958903,460.6999775664,511970.56457260274,23705.57739710685
"(13, 45)",-15256.381113562795,903449.2441342466,-53229.350137855734,383951.6326082192,452.8597906089041,496276.32397452055,22769.575489945204
"(14, 0)",-20104.952434309864,876713.2195397262,-55982.973471195895,382965.2571953425,423.6549143558932,471930.0681706849,21395.193262509587
"(14, 15)",-22379.897375808494,880356.6672054793,-58296.86366714986,384977.8939575342,445.18932825017265,472808.8787257534,22128.079755063012
"(14, 30)",-27044.87044158247,844526.1736967122,-60590.2052323937,382952.0872646575,395.6694110290713,440819.47900000005,20362.6104859726
"(14, 45)",-29253.524422719314,831241.5635391781,-61569.000944963555,383297.90673315065,394.02485176180005,427899.9557520548,19653.225695824658
"(15, 0)",-31508.486385281645,808844.6575484932,-62329.62732813698,382821.25492,372.4735237477808,407226.3314824658,18428.16746678904
"(15, 15)",-32820.95880101781,799303.3975013698,-63087.892105139996,377778.4560038356,465.11845475608766,402945.70566054794,18116.956546120546
"(15, 30)",-35048.46698632548,771418.1903312329,-63435.06883833616,376181.8958479452,362.3934777798438,377959.70074438356,16917.33250773151
"(15, 45)",-35161.25412279178,761624.3513331506,-62577.71874418466,377795.1829424657,400.613198413652,367172.49274164386,16258.763607775343
"(16, 0)",-35066.95082911918,745533.8946213699,-61438.87973904685,378624.18513287674,371.36691169535067,351020.79209945205,15520.026768972602
"(16, 15)",-35237.25554623096,722941.1319161644,-60488.83459628865,370952.9320128767,354.91976371819175,336382.76974273974,15257.51163859452
"(16, 30)",-34587.66046896439,710833.6482375342,-58823.67972040301,372530.42285561643,329.07166251313424,323513.66130136984,14467.417852747945
"(16, 45)",-32581.267252772603,706550.5566460274,-56358.360125838626,374837.6667260274,321.84427267526576,317249.8686769863,14147.967999178081
"(17, 0)",-30223.644664963012,703666.1865317809,-53592.28329810986,377713.324750137,310.24623181988767,311892.7609030137,13756.799302852054
"(17, 15)",-27360.516365062053,708850.887959726,-50452.17309567644,381702.6985320548,292.3409688778055,312491.9005372603,14360.776573364383
"(17, 30)",-24170.289329298903,709144.9920879452,-47022.13322885918,385153.09730575344,281.9031987056822,309589.8390139726,14117.156669087672
"(17, 45)",-19350.458621652877,715549.5828106849,-42609.484582950136,388823.44722712325,285.77945153088217,312304.4481926027,14133.124583372604
"(18, 0)",-14534.202239665261,723927.2313367124,-37978.96578903041,392813.78953945206,281.44010140677534,316609.9375958904,14218.82169370685
"(18, 15)",-7852.786240784658,757175.8088063013,-32418.791273168496,409134.3856643836,337.83551670564384,333244.0209671233,14455.764403550684
"(18, 30)",-2447.797278026849,765528.6201860275,-27496.47343000877,412903.04210575344,318.1270515842986,337735.6747147945,14567.840368701369
"(18, 45)",4162.471265000822,780803.0377923287,-21488.11308269288,416676.73951232876,343.0808422742192,348835.92814054794,14943.360964150686
"(19, 0)",11032.522430827288,796920.0144868493,-15637.284499584355,420107.1468884932,344.4884092467041,361068.79822082195,15395.620011498631
"(19, 15)",18914.59947967211,830754.0149997261,-8959.965253812603,437347.6524671233,354.44888978401366,376882.24438082194,16168.830381808219
"(19, 30)",25165.181000507368,845339.6016016437,-3530.2502643828766,440773.88921890414,349.862632186063,387694.6565821918,16520.47871852055
"(19, 45)",32252.813053468493,858070.6489035616,2724.604097163836,442668.9053673973,358.90566677972055,398030.41955671227,17011.3713964
"(20, 0)",38922.046015972606,869858.5573158904,8760.907689908603,443697.21189808217,385.49837868865757,408215.34442027396,17559.277925342467
"(20, 15)",44383.95492682191,876460.9491284932,14105.036331777206,451668.4799353425,378.3285357784931,406482.9739736986,17930.840418821917
"(20, 30)",49016.13459810959,885534.4103046575,18105.678162912707,452932.53716465755,393.789998045937,413881.97111945204,18326.090864931506
"(20, 45)",53207.10637334246,891681.3181219178,21913.311061857534,452659.9347890411,408.4988785661863,419973.2273317808,18639.411386356165
"(21, 0)",56463.42762153424,892328.25124137,24992.776401328763,451621.36257041094,426.7461180734767,421326.5592413699,18953.802747369864
"(21, 15)",59301.01363591781,893493.3027860274,27833.044824739725,457728.6609663014,415.3757375777534,416443.24434547947,18905.10073539726
"(21, 30)",61163.645075835615,896578.4230742466,29533.72529539726,457247.79739835614,406.5323675224493,419869.3671649315,19053.898451452053
"(21, 45)",62659.540382958905,898024.1528101369,30758.0332310137,456209.55619780824,420.5347427431617,422070.20681643835,19323.023897068495
"(22, 0)",63540.04818460274,897793.2834454795,31771.32299421918,454784.6914769863,436.316795875063,423068.8839471233,19502.26841460274
"(22, 15)",64628.33328608219,896158.9276761644,32611.929562794518,456270.11813726026,419.0435771643288,420200.14307369856,19269.113498520546
"(22, 30)",65220.79611347945,895844.120659452,33092.07867780822,454816.371499726,429.84470958008217,421282.0241320548,19315.220260246577
"(22, 45)",65449.345136794516,898293.1388572603,32993.401334602735,453160.9721830137,419.3134256502739,425138.90599698626,19573.331883312327
"(23, 0)",65450.616611863006,901626.4631594521,32876.758533753426,451914.94675342465,427.5865755380274,429232.6928536987,20050.055571945206
"(23, 15)",64418.26694008219,883958.1054161644,31831.209622465754,436828.4525942466,303.46463632710135,427313.40703890414,19519.517525575342
"(23, 30)",64412.401234383564,884749.5762430137,31617.558523863012,434352.1999564384,312.0315477837397,430342.1857526027,19749.640145561643
"(23, 45)",64233.33110873973,882907.011770137,31092.17270208219,427072.64980219177,320.326083369863,435700.64684547944,19819.924786441097
