timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(6, 45)",13148.335315750684,1556915.1918032877,6078.970393887671,657979.3815827398,43344.1503982326,803876.2910010137,51712.7212840274
"(7, 0)",13341.57501478904,1572453.894130959,6174.780640621919,664967.6932394521,43548.28299404959,811670.259606137,52265.41373430411
"(7, 15)",14278.757606495892,1710338.8434331506,6759.202647191781,718547.3386216438,48024.20076136712,887473.0392707397,56291.50536829041
"(7, 30)",14534.319277756164,1711608.321501096,6813.394221323287,719777.6640065754,47440.335756989036,887364.9717831782,57022.86511811507
"(7, 45)",14862.58353347671,1765814.3493526028,6956.942753073972,743991.3802287672,48600.55414138904,914141.980068959,59079.221129613696
"(8, 0)",15104.908242975342,1791829.1947627398,7057.761463065753,758000.2527515069,48489.382596167125,925163.5791012603,60174.650993410956
"(8, 15)",16312.412323331506,1936806.9530265753,7358.041731079452,820148.4622591782,54121.27699515343,998185.3019369864,64343.208430547944
"(8, 30)",16254.637142115069,1943152.0151315068,7319.288828408219,826755.0633115068,53001.78726007946,998259.8989014793,65126.9211169863
"(8, 45)",16549.89647970959,1993420.0359049314,7386.639062232876,853371.1298216438,53819.03620146575,1019204.260890959,67017.39944150684
"(9, 0)",16513.022113041094,2009309.3448989042,7320.961854208219,865285.8609263013,53177.20121327945,1023158.9863471234,67678.68063142466
"(9, 15)",17570.92029311233,2138769.9097843836,7358.041731066383,920689.0978065754,55909.571206298635,1089337.911369863,72837.79797150685
"(9, 30)",17294.785397084655,2117147.898779178,7111.785204017918,916379.1651104109,54800.668748109594,1074390.4995860273,71580.92736767123
"(9, 45)",16990.368903099014,2140999.0302465754,6790.377844229096,932190.1358347945,54626.48214098082,1081589.4151621917,72596.39051290411
"(10, 0)",16382.84860787863,2127079.0917745205,6320.2808146029265,930661.569370411,53663.51424356164,1070856.3395665754,71901.36582238355
"(10, 15)",15863.700772460083,2232978.3278698632,5994.786416019068,974841.2238339726,53943.158722950684,1128838.9664843834,75352.53886290411
"(10, 30)",15076.993118092714,2181164.9393057534,5341.341150069946,956671.341130685,52890.345672464384,1098286.589018356,73313.89642084931
"(10, 45)",14329.491647373341,2177941.393751507,4796.978890377617,960120.2380413698,51918.15432404109,1092837.2965164385,73062.62082936986
"(11, 0)",13385.455526646712,2139793.4088430135,4043.8844400244657,948901.1108482191,50511.3395361726,1068788.7988416438,71589.58779219177
"(11, 15)",12773.279956319837,2206402.356290959,3442.955732250795,974229.7129926027,53890.47275278904,1106175.5794635615,72102.64887238356
"(11, 30)",11579.871959482933,2138335.662718356,2597.446839897041,952160.5365495891,50620.731792780556,1065737.2488635618,69814.04314495891
"(11, 45)",10572.576979275314,2114483.03852411,1775.5062507278465,948087.8889410959,49774.11952640821,1047554.1306410959,69063.52609709589
"(12, 0)",9561.999879428082,2061661.0852443837,987.0872074416438,932826.0494715068,47418.89680064356,1014053.5533841095,67359.15592756165
"(12, 15)",9066.468840301972,2103930.854561096,240.5734136658904,946481.6999350685,50473.75944215288,1037705.0868282192,69274.1694679452
"(12, 30)",7750.243819965014,2027695.4962643837,-651.2640968416439,920986.6675320548,47274.78429973781,993017.3602794519,66420.93010252055
"(12, 45)",6926.069220732412,1994395.8960663015,-1286.3200100041918,913876.208410137,45779.69076146301,968926.9328835616,65817.04109731506
"(13, 0)",5876.634717801918,1933919.2121191781,-2002.1946116366848,896574.0304120547,43198.91359232795,930472.0303432876,63678.44934654794
"(13, 15)",5749.915973189972,1966579.6474372603,-2736.4167736643835,904191.6020865754,43482.530175284934,953058.826660548,65850.29836665753
"(13, 30)",4302.996997810164,1886218.1996369862,-3494.943582576397,878825.1704257533,40437.33464096795,904010.3292753425,62948.89532652054
"(13, 45)",3708.2282094427396,1851776.3518263013,-3960.508450239753,870471.1516410959,38964.14665481123,880481.230269863,61862.77056939727
"(14, 0)",2829.16899673789,1794056.5458498632,-4452.187644907233,854325.7130827397,36722.68547607205,843331.4051687672,59679.95749646575
"(14, 15)",3454.5477008216712,1835637.7388416438,-4755.018580874521,864416.6232123289,39128.697261410955,871278.415819452,60816.69225810959
"(14, 30)",2386.8430175630137,1752786.2056827398,-5220.186088324904,840122.8763884931,36259.33017428876,818834.6359312328,57571.803408575346
"(14, 45)",1960.0521838524112,1720238.203102192,-5479.647047853606,830534.819300548,35124.05022243096,798237.0039432877,56345.0986750137
"(15, 0)",1302.3546531802738,1660095.3578736987,-5703.883583726414,812811.1356547945,33066.28431095343,760093.6109652056,54126.89365282191
"(15, 15)",1376.8235007399999,1680458.014421918,-5842.552346389178,814863.3810616438,34589.86299967452,774939.8581654795,56066.80849104109
"(15, 30)",718.7219748123013,1611469.4719745205,-5915.186343126329,792781.812820548,32626.785130929045,732919.9948227397,53143.43302057534
"(15, 45)",568.0891727461918,1582952.5452520547,-5884.142493775233,785466.9155309589,31709.391685854247,713637.0795630137,52141.22511021917
"(16, 0)",308.03689597465757,1534080.737379178,-5818.190649775315,771164.6963216439,30144.474660295615,682684.4095030137,50089.20650542466
"(16, 15)",360.8922025276439,1498917.667820548,-5719.385938847178,761884.3963789041,28729.96335950438,659653.3928241096,48653.55739789041
"(16, 30)",303.3623737967124,1459421.0763035617,-5512.201396645534,750641.4434868492,27586.775563264382,634267.6946906849,46928.35134926027
"(16, 45)",486.88325080843833,1436958.8100139725,-5149.166077099972,746680.810318904,26737.864724583837,617476.5620254794,46067.51176810959
"(17, 0)",659.9311686089042,1413471.1731786302,-4766.1008841528,742075.6177613699,25833.77687129699,600632.786170685,44931.157866602734
"(17, 15)",1137.3440596890412,1419998.6857131508,-4172.910418028761,756498.5190558904,24630.935842619998,594420.0551745206,44447.92476350685
"(17, 30)",1547.309996249863,1404973.2245183561,-3658.9943089702742,755313.5942252055,24295.315882851235,581658.2321268494,43704.55792358904
"(17, 45)",2094.657192184137,1405071.5595824658,-3031.682607985781,760818.8063257535,23805.419777807398,576887.5509660274,43558.395312821915
"(18, 0)",2778.6703927921917,1405713.779739178,-2310.3040036520547,766493.7383260274,23518.197959019177,572300.9813161644,43399.583457945206
"(18, 15)",3806.8613270410688,1465898.1018945205,-1360.0246903143561,812487.9013539726,24031.953102411233,585490.4558942466,43886.36289060274
"(18, 30)",4437.684049309342,1467440.9172169864,-657.2317970856986,818860.8307378081,23615.7802613937,580976.9113665754,43985.52967852055
"(18, 45)",5356.940575438247,1487461.6942227397,212.48687969232878,832276.6003432877,23767.341008689862,586608.9764769863,44807.529547479455
"(19, 0)",6330.3703495315885,1505806.5953504108,1133.9174436562191,844946.3317972603,23833.318961178084,591227.0639690411,45798.1761599726
"(19, 15)",7561.0889811099005,1576607.9502758905,2307.383173920959,894222.8447350685,24332.840374595617,610776.6647191781,47274.419188630134
"(19, 30)",8524.777186292493,1595862.4968490412,3176.613608400855,906824.2089961643,24638.7309254537,616316.0706931507,48082.6011819726
"(19, 45)",9553.563809369562,1625678.2231479452,4055.2904691800277,922167.1019887672,25164.19045470493,629263.8234219177,49081.836869753424
"(20, 0)",10370.688130850684,1649360.5486673974,4776.734084183616,934208.5771046574,25622.179698922195,639491.0095161644,50038.063609506855
"(20, 15)",10899.281440536986,1668889.3911421916,5574.346808765649,957385.9168643835,24566.09210923863,636860.7169041096,50078.49130484931
"(20, 30)",11670.103029890412,1692326.9078901368,6190.087300843287,967796.5002841095,25247.30106380219,648474.3543465753,50810.892925452055
"(20, 45)",12297.307877038356,1715096.691200548,6711.3734800027405,976828.9429747945,25905.98175214822,660788.7913936987,51575.71038542465
"(21, 0)",12969.203364849314,1732807.58628,7301.435480567123,983093.5548849315,26674.66671728356,671142.8834336987,51899.007524520544
"(21, 15)",13302.426378071234,1730137.1379536984,7773.049643380821,990353.7809950685,26094.184928262464,663175.5064630137,50511.25691021918
"(21, 30)",13631.632381421918,1746908.2067564384,7985.624088252055,995263.5757213698,26808.102511488767,673514.4043783562,51319.792545616445
"(21, 45)",13984.417075887672,1762919.7376435616,8285.504342427397,1000132.0960027397,27669.38127567397,683779.4707435616,51335.876525643835
"(22, 0)",14289.70941088767,1774806.6627336985,8474.634535126028,1002278.005660548,28434.398790211508,692321.9854263014,51769.4372900548
"(22, 15)",14469.181782901369,1757503.4735591782,8543.223285424658,995313.5966539726,27977.853856852875,683058.4266693151,51150.913865095885
"(22, 30)",14672.777014805479,1770490.5003263012,8677.004982032877,997338.5774498631,28705.724239414245,693263.6224616439,51179.61812230137
"(22, 45)",14851.670418065753,1784697.3493572604,8759.919927980822,998760.6354276713,29557.11601250411,704598.6376482192,51778.0893550411
"(23, 0)",15031.97488770685,1796368.105809589,8830.05433669315,1000072.3566482192,30314.717748302468,713816.0179079452,52162.14225641096
"(23, 15)",15000.43702732055,1762186.6236761645,8715.553565997261,976924.0056054795,28902.892100107398,704283.4330331507,52081.139886493154
"(23, 30)",15076.032122835617,1774405.447048767,8734.243426665753,974762.0702043836,29963.817132435615,717407.2623057534,52276.98611230137
"(23, 45)",15061.975311443835,1781794.4090706848,8579.733325408219,969330.1873131507,30652.336685729042,729094.7587046575,52721.922118136994
