timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(5, 45)",90.71322029936987,104676.17645271233,40.61830660073973,23380.568612652052,13.60557353388493,65867.03908167945,15414.908150572875
"(6, 0)",91.82177650665753,106078.17265712329,41.48002765638356,23643.507634745205,17.73203888718904,66739.18935847124,15677.701100129863
"(6, 15)",92.87589641753425,110398.55816153425,42.53611689635616,24058.066443928765,16.173022364528766,69444.5154003452,16880.23611908493
"(6, 30)",99.89117913843836,111424.50126380823,49.12009032498631,24369.196834610957,16.154552908553423,70208.74592122191,16830.80407753452
"(6, 45)",108.25453774827396,113599.53461219178,57.26763306016438,24930.117538767125,17.585838558824655,71347.95772915891,17304.202292235615
"(7, 0)",116.32569012156164,114998.11202282191,64.37036389068493,25355.885354904112,16.487197535350685,72049.86511093698,17576.172423
"(7, 15)",111.52499241102466,120130.34152767123,59.51779304653699,26588.987622273973,25.213529566038353,73807.99734125753,19707.23544047123
"(7, 30)",112.80035696586302,120828.11000241096,60.76095337118904,26910.566131945205,21.68508576481644,74478.0579358274,19416.99979548767
"(7, 45)",108.20885014767124,122650.34660356166,55.78764870529589,27597.532944109586,20.804967572476713,75156.5244663096,19874.602347728767
"(8, 0)",99.12732131215891,123236.87451506848,47.40593542791233,27874.802805424653,23.101790265652056,75425.73117906028,19912.441597783563
"(8, 15)",98.28297553978356,127537.9343590685,47.02051592571233,29726.127241698632,22.372732782136985,77378.78829912878,20410.99074039178
"(8, 30)",96.23967043437261,126725.40096068493,45.129240535997255,29613.108445342466,24.44033980211781,76878.25534312877,20209.93710032055
"(8, 45)",101.80966960017534,126644.77148076713,50.1781696838411,29957.753748575342,24.36685080963562,76568.23404803836,20094.80375927671
"(9, 0)",99.26613385751507,125445.91499331508,47.946584126846574,29844.866963369863,27.466219979545205,75732.22888965753,19841.77804150685
"(9, 15)",81.31790512575343,125801.95244969863,31.420644978835615,30695.446676273972,25.927811484024655,75740.52323004657,19339.560476068495
"(9, 30)",76.41241754908494,123331.62768660273,26.73060043201096,30292.834544958903,21.06626177419178,74053.94575690685,18963.443609060272
"(9, 45)",69.82543179836439,121343.10571068493,20.11146825360548,30243.097518164384,22.22847660871781,72542.8372568274,18534.42166510685
"(10, 0)",64.44343225332602,118605.12644463014,14.641297485531506,29889.126522273975,25.342621343452056,70573.82116366028,18116.363968087673
"(10, 15)",53.97008408119178,117794.46818386302,5.0144337661479454,29855.548589616435,26.526999524958907,69766.34800977808,18145.73993002192
"(10, 30)",55.05239421288219,114251.32269515068,6.621785669975341,29321.215197643836,24.38045988169589,67430.39786971232,17474.957275276713
"(10, 45)",40.64271888249041,111252.72054561644,-5.953769423942466,29059.412532904113,20.610552242679454,65250.76718081917,16921.48249729863
"(11, 0)",41.51525487818904,107878.30928586301,-5.097355348838357,28570.022636767124,25.619857603041098,62970.02924488219,16312.159388783833
"(11, 15)",31.1834410643726,107134.95586260273,-14.393859491641095,28360.66820232877,20.94319687047671,62097.03306852603,16657.0346843863
"(11, 30)",28.32261950148493,103019.1740209863,-16.38066054177808,27829.22512512329,24.989757521643835,59530.54328974795,15635.023436126026
"(11, 45)",31.62262529309315,100204.62214150686,-13.338433622980823,27398.025613452057,26.468480511890412,57516.0184570274,15264.764302599999
"(12, 0)",31.94282733883014,96808.65975073972,-11.993113918380821,26968.636445863016,23.55419473539452,55188.09144994247,14628.992349649316
"(12, 15)",28.391053696975344,95645.14349849315,-14.318235011347944,26767.155581616436,26.366801296772604,54071.174803528775,14780.833443093152
"(12, 30)",22.186871727331507,91887.44455920548,-20.01594259609863,26301.347256136985,20.97644189230137,51519.76076650685,14045.879732452328
"(12, 45)",22.831941789271234,89507.03066323287,-18.034448525547944,25916.82529665753,26.428430954284934,49886.595792854794,13677.591193032877
"(13, 0)",32.09797077033151,86314.56493443836,-8.539595961654795,25508.486269808218,25.06305210080274,47701.80571031781,13079.619023416439
"(13, 15)",39.84211655975343,86382.05485383562,-6.724608427397261,25739.193342438357,23.451737857197262,47442.661354257536,13177.278508975342
"(13, 30)",30.33734555319726,82962.71965942465,-14.820408096021918,25219.566258,25.786860370328768,45034.71260756438,12683.089713265754
"(13, 45)",27.554484539671233,81007.55118849315,-16.242679033131505,24865.28613079452,19.141550019460276,43812.98626878356,12310.465906369862
"(14, 0)",24.398540508224656,78286.56829405478,-18.46564074049315,24401.17139580822,25.993718280323286,42023.56755801918,11836.29586289315
"(14, 15)",33.798521650202744,78524.24006328768,-18.5127401976137,24576.885539917806,22.19659249510959,41965.87442029863,11960.207250306301
"(14, 30)",37.757012158745205,75462.85109284932,-14.005786497734247,23925.72824610959,25.35584158550685,39958.13312871507,11554.60049411315
"(14, 45)",38.521453230249314,73786.09975939726,-12.129105305969864,23641.338406136983,19.843194940764384,38983.43459930685,11142.273772241917
"(15, 0)",42.0032373528,71700.83846465753,-8.080542098232877,23289.867661999997,23.30359337627945,37671.54737441918,10716.94552507041
"(15, 15)",32.91937553598356,70735.8120989863,-0.022554669657533683,23258.820495643835,22.340654252868493,37419.92241871781,10035.597758663012
"(15, 30)",33.92566927641918,68681.38293789042,2.0617621570273963,22799.635282657535,21.264176578734247,36113.65476884384,9747.870071078081
"(15, 45)",37.14946425789315,67489.83860641097,5.216099049386301,22634.223315452055,15.673374971342467,35391.24765176438,9449.644538951781
"(16, 0)",49.67408856312603,66167.50952936987,18.125330577580822,22459.389466739725,19.49791331700274,34445.77285646027,9243.751317987122
"(16, 15)",47.870108728230136,66135.31104550685,16.81450624469041,22523.229795753425,25.401529189463012,34583.22371608767,9002.842535523561
"(16, 30)",56.70822957152877,65777.57653482191,26.225773854123286,22605.723500054795,20.872818522769865,34285.03492870411,8865.412866941644
"(16, 45)",50.80033656136987,65379.51523265754,20.78611822678082,22680.54596347945,19.952845186526027,33931.96580459452,8746.462375812056
"(17, 0)",54.12153362212603,65339.54888515068,24.658224312736987,22846.883335342463,18.78168724608767,33746.622673254795,8726.77568500274
"(17, 15)",61.88862041953425,67440.08889010959,32.5689430159589,23814.632566958906,24.568848334273973,34459.463973010956,9141.231643829864
"(17, 30)",80.85072509001644,67353.61547936987,51.074386116550684,24026.482609041097,19.76815062380548,34187.78993683836,9119.421160112603
"(17, 45)",74.65665271819726,68281.11813175342,45.324272091819175,24381.86459868493,24.764041326849316,34617.860946471235,9256.574953276713
"(18, 0)",69.20369157753424,69045.34301435617,40.47302799276712,24711.07521030137,23.101984681172606,34950.44219370137,9360.678723586301
"(18, 15)",73.39120334267123,72042.49890827396,44.99324914558082,26168.982523753424,27.275109711945206,36192.68518328767,9653.29323500274
"(18, 30)",79.15406251725753,73117.89349731508,49.96390031889589,26552.04970693151,27.79089357891781,36696.68300959452,9841.085027723288
"(18, 45)",83.0458685664137,74897.32839641096,53.496359616128764,27035.43409019178,23.943219808273977,37719.62395276164,10118.181113117807
"(19, 0)",100.5928240592548,76600.95862158904,70.58085852437534,27369.082665232876,27.48021788367945,38854.23919828493,10350.02275350685
"(19, 15)",108.11650286547946,78755.46948841096,77.84346215978083,28583.899065534246,25.846545876542468,39625.14710850411,10520.111669969863
"(19, 30)",102.83073890665753,80483.21984997261,71.65751231334247,28922.536202575342,29.099114325232875,40700.67778601096,10830.28382939726
"(19, 45)",99.32387520789041,82208.91951953425,67.66533578243835,29205.509078547944,28.278876053501367,42014.93201841644,10959.702225438356
"(20, 0)",91.71659781293151,83770.21536616438,59.71282460117808,29536.24743791781,28.21238601010959,42979.63176743014,11225.598043484932
"(20, 15)",95.26798262178082,84812.818308,62.970647625342465,30042.709892136987,30.048249961145206,43140.13989557534,11599.76881331507
"(20, 30)",91.01592496728767,86477.34966600001,58.133334352136984,30349.574133780825,29.166187612958904,44346.81246098356,11751.533306975341
"(20, 45)",90.15971986052055,88076.9109208493,56.80658907665754,30658.02317221918,30.68009977799726,45360.91606189315,12027.144253742465
"(21, 0)",94.89120571449315,89682.60909016439,60.87372671684931,30862.34194460274,35.1782872389589,46558.6379394,12226.24110338904
"(21, 15)",91.16348620117807,88853.75238471234,56.52465570446575,31238.951195397258,31.922413727989042,45247.48054891507,12334.980513178083
"(21, 30)",91.74634335717808,90460.43935128767,56.884203675397266,31368.533742657535,28.661485421252053,46580.05706590685,12482.746661068493
"(21, 45)",95.53258188273973,91852.63974468493,60.16524473972603,31501.244755616437,30.386532630723288,47587.52041004657,12733.021791043837
"(22, 0)",102.34022903498631,93133.10653745205,66.46993828887672,31674.591986520547,29.567460852753428,48540.70202140548,12887.625137542465
"(22, 15)",92.88872782936986,92211.61015084932,56.46296204975343,31331.47045010959,25.941809386863017,48595.2641007863,12260.016489605481
"(22, 30)",94.71584308816438,93960.39294641095,58.279276331369864,31397.024934164383,29.53674323017808,49727.830403490414,12807.194932813698
"(22, 45)",97.98863073041097,94924.11575764383,61.30956253978083,31243.418346438357,29.97884368722466,50761.46788305479,12890.279490146575
"(23, 0)",100.76799227128767,96149.43100350685,64.04663804287671,31209.095446,29.294501730509587,51745.02416879179,13167.115836421919
"(23, 15)",93.93487671178083,93034.043176,56.51072488035616,28598.162240191778,32.56340106669589,51186.112175802744,13217.14142799178
"(23, 30)",103.52830110852055,94273.69402756164,64.90968584484932,28395.775872739727,26.921079398958906,52255.03098423288,13595.823216413699
"(23, 45)",103.53588330849314,94419.05214750685,64.44200813446575,27891.05676194521,28.174669435835618,52759.87937792603,13739.796127233973
