timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(21, 0)",23892.077494328765,9633607.817673974,17875.649720772602,6855847.112090412,13135.756060713426,2500091.8314843834,264527.5038790137
"(21, 15)",23209.42870049315,9363107.974734247,16957.952617564384,6569075.0440246565,12985.268875513151,2514049.2936967122,267005.9429533425
"(21, 30)",22969.803253452053,9334500.052619178,16781.303781572602,6492326.522873973,13481.559884247781,2555970.062581096,272728.96934087673
"(21, 45)",22724.960476958906,9242052.008873973,16431.01185049863,6358661.806857534,13826.594211927151,2592089.731017808,277480.4556769041
"(22, 0)",22412.15573931507,9179980.171252055,16168.216116786301,6259330.013430137,14193.578613246575,2624238.3275027396,282226.13170197257
"(22, 15)",20838.988893342466,8675175.359479452,14447.393662632876,5748815.671232876,14266.520522528848,2628130.04199863,283957.8038179726
"(22, 30)",20667.82447113151,8614956.882819178,14223.372723010958,5647352.746021918,14697.514226676712,2663330.987149315,289570.90817199997
"(22, 45)",20201.97579290959,8488769.481391782,13764.001765550685,5496220.485106849,15025.493663810137,2683598.3780657533,293919.0787298904
"(23, 0)",19977.35259889863,8399520.677172603,13511.343029035617,5385473.864852055,15393.102721992618,2701131.543715616,297517.469473726
"(23, 15)",18914.134243635617,7982235.516813699,12461.449027221917,4994255.040084932,15519.956973775754,2675675.3344230135,296781.269951863
"(23, 30)",18787.275714331507,7928583.695304109,12347.905503038355,4905075.02449863,15848.75140044863,2705124.710918904,302531.1322680548
"(23, 45)",18470.393698293152,7833652.673282192,12021.49565009041,4793219.444819178,16169.341304693753,2718300.731003014,305959.37945961644
