timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(0, 0)",54037.09029643836,1034326.8920465753,47074.8401750411,896869.7280915069,75.53385468078629,128868.33517317809,8515.57725858904
"(0, 15)",49175.99649068493,946307.5094079452,42580.14626493151,816017.2109536986,75.70357926376438,122011.79703920548,8202.675119052054
"(0, 30)",47569.46525230137,915609.8459580821,41141.14042849315,788868.9053558905,70.69641247159726,118850.80637476711,7819.267871575342
"(0, 45)",45345.79424216438,877249.3584986301,39257.885213424655,754934.052870411,69.48151108169314,114800.81234841095,7444.719936290411
"(1, 0)",43760.46263457534,848431.0856838357,37902.27526816438,729542.249859726,68.50574054707671,111629.39927189042,7190.516839317807
"(1, 15)",39657.05707909589,780729.0662558903,34209.34480531507,668698.9440808219,62.7339382700685,105353.99655249315,6610.670788369864
"(1, 30)",38483.75279389041,757851.233129589,33248.6445709863,649456.9862063014,54.3421950188274,102089.03490441096,6247.709812263014
"(1, 45)",37212.653904246574,734202.3248569863,32240.75001761644,629715.575070411,51.14795117022465,98525.13771720546,5907.3995827835615
"(2, 0)",36104.99278821918,714048.6410690411,31290.894599232877,613091.252449863,48.14365109393698,95394.8497050137,5511.321899589041
"(2, 15)",34255.36462246576,682595.3458978082,29859.836630602742,588939.7201254795,38.91047830395068,88359.46871789041,5254.609678309589
"(2, 30)",33406.9464319726,666731.0002564384,29122.09859356164,574256.7681254795,37.89251964118356,87452.24319454795,4981.635003589041
"(2, 45)",32660.37776630137,651428.028080822,28410.31965446575,560030.740600274,38.907367658356165,86527.01131331507,4828.469747106849
"(3, 0)",31997.59996890411,638327.6888580822,27763.360182657532,547191.5997019178,38.81385388460822,86371.44288761643,4722.847009720548
"(3, 15)",31868.29841638356,628046.4482989041,27737.706899260276,538554.7241213699,33.83934886904932,84821.29190106849,4641.657613172602
"(3, 30)",31439.91337693151,620447.2506063014,27293.113894219176,529818.229869315,36.95777074152329,86016.78480909589,4579.917914830136
"(3, 45)",31034.187832958905,613238.9218293151,26848.047904520547,521370.5919432877,36.05782218464931,87316.37954213699,4521.483666065754
"(4, 0)",30666.969161315068,607120.7686430137,26435.771097452056,513522.19710602734,30.135153611079453,89059.41405975341,4514.691572095068
"(4, 15)",30723.634036246574,606513.9363827398,26347.808549150686,508922.81502986304,31.113062714471237,92968.50577063013,4589.488203876713
"(4, 30)",30366.802392109592,600201.9948578082,25874.332962712328,501867.68051534245,26.545080151408218,93688.15044076712,4617.263544186301
"(4, 45)",30203.394364438354,598320.212339726,25621.600591890412,496843.8792709589,29.746711784147944,96792.43365112328,4651.977956528767
